gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.NA	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.NA	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	ITGB1	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08885876E	ITGB1	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	ITGB1	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E40282DA	ITGB1	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	ITGB1	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0AD2341AF	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC015ECCD97	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0A5E87289	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C061DC28	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C351F7DF	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC09AE93F66	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08F17FB3E	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FAC9844A	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC044B5BE16	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC01539071B	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08821B0D2	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC044916391	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E453F338	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0EDDBD0FB	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC037038602	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC04FF0CDA1	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E8C3A996	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC086D7EC73	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0519DE925	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC06F3DDF90	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC06DCE672A	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0A3722F1F	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC093DFA335	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC092A2325E	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0BCE0B954	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0D3C68BD6	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0755F1632	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E09C8768	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0BB8BF2C5	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC015ED6B05	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08885876E	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E40282DA	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	ITGA11	0.0	0.0029	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0745	0.1008	0.0	0.0	0.0	0.0047	0.0	0.002	0.0269	0.034	0.0589	0.0266	0.0815	0.0187	0.0053	0.142	0.056	0.0282	0.01	0.0031	0.0	0.0087	0.053	0.0268	0.1672	0.0018	0.0464
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0EA8ABCFD	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC00367777A	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0744E13CB	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03F728659	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0886D58EF	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04ABF0023	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC042B580A3	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C8B6ACF5	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0592501EA	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC037A0554C	ITGB1	0.0	0.0048	0.0	0.0085	0.0064	0.0026	0.0	0.0	0.0101	0.0869	0.1124	0.0734	0.111	0.1093	0.0971	0.146	0.2221	0.2555	0.0351	0.106	0.1868	0.1716	0.1697	0.2239	0.121	0.0301	0.0448	0.199	0.1103	0.0756	0.1556	0.2164	0.3101	0.4217	0.0087	0.0195	0.0048	0.0189
