MeV.1.4.1.index	MeV.1.4.1.Term	MeV.1.4.1.NES	MeV.1.4.1.FDR q-val	MeV.1.4.11.index	MeV.1.4.11.Term	MeV.1.4.11.NES	MeV.1.4.11.FDR q-val	MeV.1.4.12.index	MeV.1.4.12.Term	MeV.1.4.12.NES	MeV.1.4.12.FDR q-val	MeV.1.4.13.index	MeV.1.4.13.Term	MeV.1.4.13.NES	MeV.1.4.13.FDR q-val	MeV.1.4.15.index	MeV.1.4.15.Term	MeV.1.4.15.NES	MeV.1.4.15.FDR q-val	MeV.1.4.2.index	MeV.1.4.2.Term	MeV.1.4.2.NES	MeV.1.4.2.FDR q-val	MeV.1.4.20.index	MeV.1.4.20.Term	MeV.1.4.20.NES	MeV.1.4.20.FDR q-val	MeV.1.4.21.index	MeV.1.4.21.Term	MeV.1.4.21.NES	MeV.1.4.21.FDR q-val	MeV.1.4.4.index	MeV.1.4.4.Term	MeV.1.4.4.NES	MeV.1.4.4.FDR q-val	MeV.1.4.5.index	MeV.1.4.5.Term	MeV.1.4.5.NES	MeV.1.4.5.FDR q-val	MeV.1.4.6.index	MeV.1.4.6.Term	MeV.1.4.6.NES	MeV.1.4.6.FDR q-val	MeV.1.4.7.index	MeV.1.4.7.Term	MeV.1.4.7.NES	MeV.1.4.7.FDR q-val	MeV.1.4.8.index	MeV.1.4.8.Term	MeV.1.4.8.NES	MeV.1.4.8.FDR q-val	MeV.2.1.index	MeV.2.1.Term	MeV.2.1.NES	MeV.2.1.FDR q-val	MeV.2.8.index	MeV.2.8.Term	MeV.2.8.NES	MeV.2.8.FDR q-val	MeV.3.17.index	MeV.3.17.Term	MeV.3.17.NES	MeV.3.17.FDR q-val	MeV.3.30.index	MeV.3.30.Term	MeV.3.30.NES	MeV.3.30.FDR q-val	MeV.4.1.index	MeV.4.1.Term	MeV.4.1.NES	MeV.4.1.FDR q-val	MeV.4.12.index	MeV.4.12.Term	MeV.4.12.NES	MeV.4.12.FDR q-val	MeV.4.21.index	MeV.4.21.Term	MeV.4.21.NES	MeV.4.21.FDR q-val	MeV.4.26.index	MeV.4.26.Term	MeV.4.26.NES	MeV.4.26.FDR q-val	MeV.4.30.index	MeV.4.30.Term	MeV.4.30.NES	MeV.4.30.FDR q-val	MeV.4.31.index	MeV.4.31.Term	MeV.4.31.NES	MeV.4.31.FDR q-val	MeV.4.4.index	MeV.4.4.Term	MeV.4.4.NES	MeV.4.4.FDR q-val
				74.0	cytoplasmic translation (GO:0002181)	-2.6967956903772383	0.0													74.0	secondary palate development (GO:0062009)	-1.959044189170336	0.0166673888541551					74	negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	1.7969066562835527	0.0103999464993042																	74.0	glucose catabolic process to pyruvate (GO:0061718)	1.824248355338181	0.0075688853621191													74.0	regulation of spindle organization (GO:0090224)	1.8358281276946848	0.0359252801290654																												
				75.0	protein targeting to ER (GO:0045047)	-2.7401124145306315	0.0													75.0	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	-1.967908727007711	0.0150484716424722					75	regulation of calcium-mediated signaling (GO:0050848)	1.795359713835012	0.010694101637546																	75.0	canonical glycolysis (GO:0061621)	1.824248355338181	0.0075688853621191													75.0	establishment of mitotic spindle orientation (GO:0000132)	1.832390035078066	0.0390218504286268																												
				76.0	cotranslational protein targeting to membrane (GO:0006613)	-2.745054888978499	0.0													76.0	regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	-1.9805195823476267	0.0124051176586268					76	innate immune response (GO:0045087)	1.7939144136444576	0.0108609728626796																	76.0	carbohydrate catabolic process (GO:0016052)	1.8227402675719748	0.0077103536476695													76.0	regulation of attachment of spindle microtubules to kinetochore (GO:0051988)	1.826224366569946	0.0450761023946833																												
				77.0	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	-2.8795728586753397	0.0													77.0	receptor signaling pathway via JAK-STAT (GO:0007259)	-1.9831768289731928	0.0124875828282473					77	positive regulation of immune system process (GO:0002684)	1.793262815043983	0.0109185790018941																	77.0	neutrophil activation involved in immune response (GO:0002283)	1.8218017621099163	0.0077734498313656													77.0	mitotic sister chromatid cohesion (GO:0007064)	1.823824514169619	0.047082587844405																												
																				78.0	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	-1.9844281812585791	0.0127721329739708					78	immune response-regulating cell surface receptor signaling pathway (GO:0002768)	1.7920066467675726	0.0111431700256673																	78.0	regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	1.8207698491592208	0.007785749593757													78.0	regulation of DNA replication (GO:0006275)	1.8236738314070065	0.0466756183475213																												
																				79.0	positive regulation of cell-matrix adhesion (GO:0001954)	-1.987877288550433	0.0124687336466198					79	positive regulation of chemokine production (GO:0032722)	1.7911822300144535	0.0111702181273284																	79.0	neutrophil degranulation (GO:0043312)	1.8201488980449727	0.0078220338928116													79.0	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	-2.1936803935237696	0.0047719110567738																												
																				80.0	maintenance of blood-brain barrier (GO:0035633)	-1.9918046405112504	0.0122990910119719					80	T cell proliferation (GO:0042098)	1.7904732232637015	0.0111586866419821																	80.0	alcohol catabolic process (GO:0046164)	1.815784937195334	0.0084692215755311													80.0	cytoplasmic translation (GO:0002181)	-2.4546670090774203	0.0																												
																				81.0	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	-1.996174677947221	0.0119487420925904					81	regulation of microglial cell activation (GO:1903978)	1.789815084054392	0.0111848858068184																	81.0	glycolytic process through glucose-6-phosphate (GO:0061620)	1.8144635484445069	0.0086858822048643													81.0	cotranslational protein targeting to membrane (GO:0006613)	-2.55411787828928	0.0																												
																				82.0	endothelial cell proliferation (GO:0001935)	-2.0056988456346554	0.0104098889443022					82	negative regulation of interleukin-6 production (GO:0032715)	1.7873785345863653	0.0116790974941194																	82.0	neutrophil mediated immunity (GO:0002446)	1.813311070307586	0.0087685450658025													82.0	protein targeting to ER (GO:0045047)	-2.6214307112476085	0.0																												
																				83.0	negative regulation of DNA binding (GO:0043392)	-2.0081794096868584	0.0105420780102616					83	B cell differentiation (GO:0030183)	1.78711817092927	0.0116253620176417																	83.0	interleukin-12-mediated signaling pathway (GO:0035722)	1.81329759399572	0.0086641576245429													83.0	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	-2.7350589501253246	0.0																												
																				84.0	regulation of systemic arterial blood pressure by hormone (GO:0001990)	-2.0198735017478677	0.0083973104150705					84	inflammatory response (GO:0006954)	1.7857031172597455	0.0120907205712151																	84.0	translational termination (GO:0006415)	1.805424509729312	0.0103455472020381																																												
																				85.0	positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	-2.0212158244416134	0.0087053457253522					85	negative regulation of interleukin-10 production (GO:0032693)	1.784466287483813	0.0123072064185594																	85.0	protein localization to vacuole (GO:0072665)	1.805383934973372	0.0102252501415493																																												
																				86.0	regulation of cellular component biogenesis (GO:0044087)	-2.028289704346861	0.0078459718524648					86	superoxide anion generation (GO:0042554)	1.7842769198305033	0.0122598699568682																	86.0	platelet aggregation (GO:0070527)	1.8053532498688412	0.0101300560302423																																												
																				87.0	positive regulation of blood vessel endothelial cell migration (GO:0043536)	-2.028881178868557	0.0080081302532312					87	phagosome maturation (GO:0090382)	1.7813229157468822	0.0130045859276821																	87.0	regulation of endopeptidase activity (GO:0052548)	1.8034263220108528	0.0104014058823103																																												
																				88.0	regulation of DNA binding (GO:0051101)	-2.036452223553629	0.0075543985741638					88	positive regulation of production of molecular mediator of immune response (GO:0002702)	1.7796277303315535	0.013353023407162																	88.0	regulation of tau-protein kinase activity (GO:1902947)	1.8028188513720655	0.0104046315860835																																												
																				89.0	sprouting angiogenesis (GO:0002040)	-2.0387310116855093	0.0078883825111268					89	positive regulation of interleukin-17 production (GO:0032740)	1.7785228214806454	0.0135003679950504																	89.0	regulation of ubiquitin protein ligase activity (GO:1904666)	1.8014458169072065	0.0105589360209383																																												
																				90.0	protein localization to cell-cell junction (GO:0150105)	-2.041770027859641	0.0080883184733904					90	negative regulation of interleukin-17 production (GO:0032700)	1.7781009391028342	0.0135094918076321																	90.0	reverse cholesterol transport (GO:0043691)	1.7997581395056084	0.0109340832792835																																												
																				91.0	regulation of sprouting angiogenesis (GO:1903670)	-2.044857219069721	0.0084168845652221					91	regulation of lymphocyte activation (GO:0051249)	1.7780360033519005	0.0133737757747385																	91.0	negative regulation of coagulation (GO:0050819)	1.7972344890856389	0.0115439954696775																																												
																				92.0	Notch signaling pathway (GO:0007219)	-2.082418009367315	0.0047711990994718					92	cellular response to lipopolysaccharide (GO:0071222)	1.777657063266326	0.0133180247906168																	92.0	regulation of receptor-mediated endocytosis (GO:0048259)	1.7940169888253	0.0123079622329956																																												
																				93.0	cellular response to transforming growth factor beta stimulus (GO:0071560)	-2.0894409393247795	0.0041639555777209					93	negative regulation of cytokine production (GO:0001818)	1.776419171223138	0.0134812508022057																	93.0	platelet degranulation (GO:0002576)	1.793564438556886	0.0123217449454625																																												
																				94.0	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	-2.09516987206827	0.004580351135493					94	interferon-gamma-mediated signaling pathway (GO:0060333)	1.7762613877275115	0.0133824425529795																	94.0	maturation of SSU-rRNA (GO:0030490)	1.787886624928481	0.0137365041099001																																												
																				95.0	positive regulation of transcription of Notch receptor target (GO:0007221)	-2.099237640664154	0.0043824347284038					95	neuron fate commitment (GO:0048663)	1.7715266618031664	0.0147251539078279																	95.0	postsynaptic membrane organization (GO:0001941)	1.7878478537903355	0.0135934155254219																																												
																				96.0	positive regulation of epithelial cell migration (GO:0010634)	-2.118903698790611	0.0028627194596831					96	positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	1.771474735656336	0.014583900947762																	96.0	negative regulation of lipid catabolic process (GO:0050995)	1.7854613443605207	0.0141444731467632																																												
																				97.0	transforming growth factor beta receptor signaling pathway (GO:0007179)	-2.1203238586656643	0.003271679382495					97	negative regulation of B cell activation (GO:0050869)	1.771096972434945	0.0145708715315456																	97.0	positive regulation of lipid transport (GO:0032370)	1.78525997673429	0.0140794627047694																																												
																				98.0	growth hormone receptor signaling pathway (GO:0060396)	-2.123903186055513	0.0036049059862676					98	regulation of toll-like receptor 2 signaling pathway (GO:0034135)	1.7696789152203636	0.0148682922393218																	98.0	negative regulation of lipid metabolic process (GO:0045833)	1.7821326462535043	0.0148009625577012																																												
																				99.0	positive regulation of endothelial cell migration (GO:0010595)	-2.224467103716288	0.0					99	positive regulation of tumor necrosis factor production (GO:0032760)	1.7662317155075409	0.0161526728109272																	99.0	negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)	1.7818834562219363	0.0147792714918839																																												
																				100.0	regulation of cell junction assembly (GO:1901888)	-2.233416846777433	0.0					100	positive regulation of immune effector process (GO:0002699)	1.7649973866440805	0.0165400256167307																	100.0	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1.7812345616865848	0.0148061129832571																																												
																				101.0	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	-2.2485145210918884	0.0					101	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1.7647946055136712	0.0164481167133313																	101.0	cellular component disassembly (GO:0022411)	1.7798641505535426	0.0150229539020387																																												
																				102.0	establishment of endothelial barrier (GO:0061028)	-2.2532938631209314	0.0					102	negative regulation of immune response (GO:0050777)	1.7628365315012855	0.0171430965821609																	102.0	negative regulation of platelet activation (GO:0010544)	1.778401452455148	0.0152261505192041																																												
																				103.0	regulation of endothelial cell migration (GO:0010594)	-2.2889156917346525	0.0					103	cellular lipid catabolic process (GO:0044242)	1.761679129015775	0.0176672319486779																	103.0	regulation of peptidase activity (GO:0052547)	1.7755962579603013	0.0159299663010558																																												
																												104	regulation of phagocytosis, engulfment (GO:0060099)	1.7608603351079797	0.0177914345343364																	104.0	positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	1.774860478655801	0.0160281132237206																																												
																												105	integrin-mediated signaling pathway (GO:0007229)	1.759416708207996	0.0181933397755618																	105.0	negative regulation of ubiquitin-protein transferase activity (GO:0051444)	1.7735110883799052	0.0162344099662129																																												
																												106	defense response to protozoan (GO:0042832)	1.7589119096393584	0.0182050722902493																	106.0	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	1.7722777870298692	0.0164913374927103																																												
																												107	leukocyte cell-cell adhesion (GO:0007159)	1.7580242114574247	0.0183966682662123																	107.0	immunoglobulin mediated immune response (GO:0016064)	1.7690124603895854	0.0173283152490859																																												
																												108	regulation of tumor necrosis factor production (GO:0032680)	1.757969047119366	0.0182278914931278																	108.0	cellular divalent inorganic cation homeostasis (GO:0072503)	1.768822544421157	0.0172228269199523																																												
																												109	positive regulation of leukocyte cell-cell adhesion (GO:1903039)	1.7550859532616652	0.019364968383189																	109.0	positive regulation of peptidase activity (GO:0010952)	1.768534623396577	0.0171280900261568																																												
																												110	chemokine-mediated signaling pathway (GO:0070098)	1.7543748410593882	0.0195224930295692																	110.0	positive regulation of cellular component movement (GO:0051272)	1.7679269125683836	0.0171488606077087																																												
																												111	cellular response to chemokine (GO:1990869)	1.7539471474610555	0.0195675315092539																	111.0	extracellular matrix disassembly (GO:0022617)	1.7678826458753394	0.0170044215061123																																												
																												112	B cell proliferation (GO:0042100)	1.7531470348834433	0.0197385926259353																	112.0	mitochondrial translation (GO:0032543)	1.7677421636811328	0.0169227314912916																																												
																												113	regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	1.7526609099775603	0.0197719662517853																	113.0	morphogenesis of a polarized epithelium (GO:0001738)	1.7646079450412089	0.0177715382657866																																												
																												114	regulation of mast cell activation (GO:0033003)	1.7523117841460416	0.0196890462653722																	114.0	toll-like receptor signaling pathway (GO:0002224)	1.7641205657007375	0.0177944405922348																																												
																												115	B cell homeostasis (GO:0001782)	1.7514492162263888	0.0199340543900422																	115.0	regulation of phagocytosis (GO:0050764)	1.759326295962934	0.0191655745842291																																												
																												116	positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	1.7489593822037848	0.020804792360981																	116.0	microglial cell activation (GO:0001774)	1.7560460094100752	0.0201063269676669																																												
																												117	positive regulation of interleukin-8 production (GO:0032757)	1.7480405128188992	0.0210882406411054																	117.0	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	1.752996763371694	0.0210970110889394																																												
																												118	arachidonic acid metabolic process (GO:0019369)	1.745468694867048	0.0221668945020073																	118.0	gluconeogenesis (GO:0006094)	1.7499244448096198	0.0221526989416964																																												
																												119	cellular response to molecule of bacterial origin (GO:0071219)	1.7440007117082248	0.0227498829672279																	119.0	negative regulation of blood coagulation (GO:0030195)	1.7483252065385992	0.0227292434131702																																												
																												120	neutrophil activation (GO:0042119)	1.743618671469244	0.0227226006191279																	120.0	pre-replicative complex assembly (GO:0036388)	1.74739058038907	0.0228867066316034																																												
																												121	antigen receptor-mediated signaling pathway (GO:0050851)	1.7397246017340795	0.0244745094379036																	121.0	neutrophil chemotaxis (GO:0030593)	1.7472672202142443	0.0227389336767919																																												
																												122	positive regulation of natural killer cell mediated immunity (GO:0002717)	1.7383220633110508	0.025049483838187																	122.0	negative regulation of oxidative stress-induced cell death (GO:1903202)	1.7430745492664732	0.0243868288916928																																												
																												123	positive regulation of T-helper 1 type immune response (GO:0002827)	1.7369182915852177	0.0256977341982584																	123.0	regulation of protein-containing complex assembly (GO:0043254)	1.742073687204229	0.0246133124196769																																												
																												124	microglial cell activation (GO:0001774)	1.7356571276617816	0.0261800228017917																	124.0	regulation of blood vessel endothelial cell migration (GO:0043535)	1.7402350725981806	0.0251782040037933																																												
																												125	positive regulation of neutrophil migration (GO:1902624)	1.7341724168778974	0.0269227461400872																	125.0	negative regulation of secretion by cell (GO:1903531)	1.7389454116248495	0.0257032820316882																																												
																												126	regulation of antigen receptor-mediated signaling pathway (GO:0050854)	1.7340659513927663	0.0267510558862845																	126.0	energy coupled proton transport, down electrochemical gradient (GO:0015985)	1.7343200198561164	0.0276584853743965																																												
																												127	positive regulation of B cell activation (GO:0050871)	1.7329310196329215	0.0270778626712014																	127.0	neutrophil migration (GO:1990266)	1.7278014337006484	0.0305927761918004																																												
																												128	peptidyl-tyrosine modification (GO:0018212)	1.7326242676209584	0.0270980721594975																	128.0	positive regulation of phospholipid transport (GO:2001140)	1.7231999430588771	0.0331275507348315																																												
																												129	positive regulation of myeloid leukocyte mediated immunity (GO:0002888)	1.73179212654162	0.0273463160145998																	129.0	granulocyte chemotaxis (GO:0071621)	1.7193112550594891	0.0351001157770126																																												
																												130	myeloid cell activation involved in immune response (GO:0002275)	1.7299284806321342	0.0282315071091438																	130.0	pteridine-containing compound metabolic process (GO:0042558)	1.7192612878874756	0.0348766804456883																																												
																												131	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1.7292914173108611	0.0283433283039227																	131.0	positive regulation of receptor-mediated endocytosis (GO:0048260)	1.7191979579243368	0.0346419080553094																																												
																												132	positive regulation of immunoglobulin production (GO:0002639)	1.7290300613487235	0.0283149333749779																	132.0	response to metal ion (GO:0010038)	1.7159713869887965	0.0363686402824607																																												
																												133	positive regulation of calcium-mediated signaling (GO:0050850)	1.7275670944267667	0.0290202996465923																	133.0	protein localization to lysosome (GO:0061462)	1.7142216242121888	0.0372574489118999																																												
																												134	regulation of chemokine production (GO:0032642)	1.7268757178498306	0.0292602752557705																	134.0	negative regulation of amyloid-beta formation (GO:1902430)	1.714025161752666	0.0371254205835037																																												
																												135	plasma membrane invagination (GO:0099024)	1.7261350444253585	0.0295795143456646																	135.0	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)	1.7137322077622137	0.0370453468526019																																												
																												136	T cell differentiation (GO:0030217)	1.7260195123819169	0.0294308503798776																	136.0	establishment of protein localization to mitochondrion (GO:0072655)	1.7129688530395777	0.0372075892475768																																												
																												137	T cell differentiation in thymus (GO:0033077)	1.7257740846966438	0.0293436810675905																	137.0	regulated exocytosis (GO:0045055)	1.71284815813011	0.0370787924021481																																												
																												138	cortical actin cytoskeleton organization (GO:0030866)	1.7249937957158767	0.0296996149604131																	138.0	lipoprotein catabolic process (GO:0042159)	1.7120780909833158	0.037329336420407																																												
																												139	myeloid cell differentiation (GO:0030099)	1.7248479376248844	0.0295752134348182																	139.0	cholesterol efflux (GO:0033344)	1.7112610694073784	0.0376248852998511																																												
																												140	regulation of cytokine production involved in inflammatory response (GO:1900015)	1.7247530737418395	0.0294090183089583																	140.0	mitochondrial transport (GO:0006839)	1.710449752582806	0.0378404370780397																																												
																												141	positive regulation of B cell proliferation (GO:0030890)	1.7235219624050195	0.0301246093632806																	141.0	negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	1.7096192002308874	0.0381350668223598																																												
																												142	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	1.7234528337281834	0.0299425803965843																	142.0	negative regulation of protein binding (GO:0032091)	1.706396978494208	0.0400020097528406																																												
																												143	regulation of interferon-alpha production (GO:0032647)	1.7231568889535378	0.0299478993066277																	143.0	positive regulation of transport (GO:0051050)	1.705257003152169	0.040372005504393																																												
																												144	regulation of mononuclear cell migration (GO:0071675)	1.7229793302175551	0.0298472534612124																	144.0	regulation of proteasomal protein catabolic process (GO:0061136)	1.7036330453259858	0.0413467116030397																																												
																												145	negative regulation of interferon-gamma production (GO:0032689)	1.7218644040509938	0.030364960824403																	145.0	hydrogen peroxide metabolic process (GO:0042743)	1.7029089268126607	0.0415427002118017																																												
																												146	macrophage migration (GO:1905517)	1.721577897919637	0.0303255175722252																	146.0	mitochondrial respiratory chain complex assembly (GO:0033108)	1.7020740004744626	0.0417955129963648																																												
																												147	mature B cell differentiation involved in immune response (GO:0002313)	1.7212103298750518	0.0303004399961771																	147.0	neuron cell-cell adhesion (GO:0007158)	1.7011085293464834	0.0421499560112901																																												
																												148	lymphocyte differentiation (GO:0030098)	1.720901875216097	0.0302894388544576																	148.0	homotypic cell-cell adhesion (GO:0034109)	1.6992194754112993	0.0431191697021726																																												
																												149	regulation of osteoclast differentiation (GO:0045670)	1.7202558298681851	0.0305720212053036																	149.0	positive regulation of endocytosis (GO:0045807)	1.6972489648218243	0.0443540091628005																																												
																												150	toll-like receptor 4 signaling pathway (GO:0034142)	1.7201481969339614	0.030410231003206																	150.0	positive regulation of locomotion (GO:0040017)	1.6969591420929642	0.0443305429538725																																												
																												151	immunoglobulin mediated immune response (GO:0016064)	1.7163939116365023	0.0323584120707863																	151.0	regulation of leukocyte migration (GO:0002685)	1.696537774902707	0.0442754223125317																																												
																												152	superoxide metabolic process (GO:0006801)	1.7163119069952075	0.0322138222390444																	152.0	hexose biosynthetic process (GO:0019319)	1.694697504065212	0.0453578257317104																																												
																												153	positive regulation of macrophage migration (GO:1905523)	1.7154690614287382	0.0325829185880389																	153.0	regulation of amyloid-beta clearance (GO:1900221)	1.6918870014707637	0.0470949915108062																																												
																												154	positive regulation of extracellular matrix organization (GO:1903055)	1.7140643843048031	0.0332708473860138																	154.0	protein targeting to mitochondrion (GO:0006626)	1.6913107467465998	0.047236245547855																																												
																												155	regulation of platelet activation (GO:0010543)	1.7131971613553325	0.0336612441584838																	155.0	cellular response to metal ion (GO:0071248)	1.6912869719764407	0.0469645927311675																																												
																												156	defense response to bacterium (GO:0042742)	1.7117478544148788	0.0341770647658813																	156.0	positive regulation of monooxygenase activity (GO:0032770)	1.6899213936611162	0.0476804597936632																																												
																												157	positive regulation of mononuclear cell migration (GO:0071677)	1.709216799694011	0.0356970156054807																	157.0	nucleotide-excision repair, DNA damage recognition (GO:0000715)	1.6884105642499811	0.0485717616836439																																												
																												158	positive regulation of lymphocyte differentiation (GO:0045621)	1.7086843637525226	0.0359424684950325																																																																
																												159	positive regulation of alpha-beta T cell differentiation (GO:0046638)	1.7077099243637364	0.0364087693944022																																																																
																												160	cellular response to interferon-gamma (GO:0071346)	1.7071595177800425	0.0365195949845963																																																																
																												161	lipopolysaccharide-mediated signaling pathway (GO:0031663)	1.706584463133305	0.0367048758229185																																																																
																												162	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	1.7056866787213494	0.0371327977213575																																																																
																												163	B cell mediated immunity (GO:0019724)	1.7044898495972756	0.037792680558195																																																																
																												164	catecholamine biosynthetic process (GO:0042423)	1.7042576258930833	0.0377807648417815																																																																
																												165	dendritic cell chemotaxis (GO:0002407)	1.704168615261877	0.0376209999005401																																																																
																												166	regulation of tissue remodeling (GO:0034103)	1.7027503975828382	0.0385174123023407																																																																
																												167	response to thyroid hormone (GO:0097066)	1.7021756000197297	0.0386476264559234																																																																
																												168	positive regulation of leukocyte apoptotic process (GO:2000108)	1.7010585262818156	0.0393577624006888																																																																
																												169	cholesterol efflux (GO:0033344)	1.7009910888546074	0.0391443099768275																																																																
																												170	neutrophil activation involved in immune response (GO:0002283)	1.700452266603072	0.0393284342337964																																																																
																												171	positive regulation of neuroinflammatory response (GO:0150078)	1.6995489451081174	0.0396889553217472																																																																
																												172	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	1.6994202495251425	0.0396015440352299																																																																
																												173	positive regulation of granulocyte chemotaxis (GO:0071624)	1.6982772214159918	0.0403210886201415																																																																
																												174	regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	1.6962444682426916	0.0416407306684739																																																																
																												175	neutrophil degranulation (GO:0043312)	1.6949619028612273	0.0423637763404459																																																																
																												176	receptor metabolic process (GO:0043112)	1.6943738173549567	0.042546602604309																																																																
																												177	negative regulation of B cell proliferation (GO:0030889)	1.6936407624039802	0.0428538890741478																																																																
																												178	intracellular pH reduction (GO:0051452)	1.692955900961346	0.0431634607051137																																																																
																												179	negative regulation of neuroinflammatory response (GO:0150079)	1.6926114274047448	0.0432250619757279																																																																
																												180	monocyte chemotaxis (GO:0002548)	1.6920885609408192	0.0434443321266666																																																																
																												181	dendritic cell migration (GO:0036336)	1.6919327203764707	0.0433237366337178																																																																
																												182	prostaglandin metabolic process (GO:0006693)	1.6909510436146007	0.0439372121208395																																																																
																												183	positive regulation of leukocyte degranulation (GO:0043302)	1.6903871863495792	0.0441212211603376																																																																
																												184	positive regulation of superoxide anion generation (GO:0032930)	1.6901459554088087	0.0440487199834862																																																																
																												185	erythrocyte differentiation (GO:0030218)	1.689214887437862	0.0446098797325374																																																																
																												186	neutrophil mediated immunity (GO:0002446)	1.6862596471217832	0.0467907820729569																																																																
																												187	cellular response to thyroid hormone stimulus (GO:0097067)	1.684136244537615	0.0483223347615413																																																																
